trade_date,pnl_net,pnl_gross,cost,scale,gate_on,regime_on,turnover
2022-06-02,0.017701911549732358,0.017799654624223265,9.774307449090675e-05,0.7352792337401207,True,True,0.1954861489818135
2022-06-06,0.022798012080278054,0.02289503287029566,9.702079001760704e-05,0.7148356905397529,True,True,0.19404158003521407
2022-06-07,-0.003880600344369187,-0.0037018659779214282,0.00017873436644775867,0.7149374657910347,True,True,0.35746873289551734
2022-06-08,0.0032443703906105625,0.00333411087171649,8.974048110592787e-05,0.7156840615551318,True,True,0.17948096221185575
2022-06-09,-0.015358347673418949,-0.015088767069766845,0.0002695806036521039,0.7060914170036959,True,True,0.5391612073042078
2022-06-10,0.020166487998249813,0.020602776672469465,0.00043628867421965223,0.6860175713730647,True,True,0.8725773484393045
2022-06-13,-0.0005444410639599925,-0.0004586884986593157,8.57525653006767e-05,0.6860165876956151,True,True,0.1715051306013534
2022-06-14,0.0007589625213996964,0.0010165050788179775,0.00025754255741828116,0.686589261760466,True,True,0.5150851148365623
2022-06-15,-0.005562455440615733,-0.005390583941396858,0.0001718714992188748,0.6856925266454328,True,True,0.3437429984377496
2022-06-16,0.0049545977930094,0.005126323040767086,0.00017172524775768572,0.6844840622601228,True,True,0.34345049551537143
2022-06-17,0.011291163530535204,0.01154784505388275,0.00025668152334754605,0.6782849042236768,True,True,0.5133630466950921
2022-06-20,0.008553003071034508,0.008807359910118388,0.0002543568390838788,0.675097873137596,True,True,0.5087136781677576
2022-06-21,-0.007848828180287766,-0.007595357396202808,0.00025347078408495874,0.6726252198707142,True,True,0.5069415681699174
2022-06-22,-0.006062493298095431,-0.0058942148017270685,0.00016827849636836246,0.6721364542679786,True,False,0.3365569927367249
2022-06-23,0.01852558937315759,0.018695559492520608,0.00016997011936301936,0.6566484078997811,True,False,0.33994023872603873
2022-06-24,0.005755962880041101,0.005920506207726401,0.00016454332768530073,0.6551235050583593,True,False,0.32908665537060144
2022-06-27,0.005936481592699306,0.006100428188665309,0.00016394659596600272,0.653797747447056,True,False,0.32789319193200545
2022-06-28,0.005544450169950254,0.005708062958804954,0.00016361278885469963,0.6524909315035711,True,False,0.32722557770939925
2022-06-29,-0.020741656317341088,-0.020574180929437726,0.0001674753879033633,0.6350803113936889,True,False,0.3349507758067266
2022-06-30,0.009260185405470302,0.009498340522242936,0.00023815511677263335,0.6312081566177836,True,False,0.4763102335452667
2022-07-01,-0.0027336254137491508,-0.0024962704573841797,0.00023735495636497095,0.6325119518843878,True,False,0.4747099127299419
2022-07-04,0.014314097534565457,0.014628420167206183,0.00031432263264072574,0.6247785786785152,True,False,0.6286452652814515
2022-07-05,0.0008088146854619544,0.0010443954915834732,0.00023558080612151884,0.6273562569126664,True,False,0.47116161224303765
2022-07-06,-0.00886715360722357,-0.008787535929639946,7.96176775836226e-05,0.6241612023272283,True,False,0.15923535516724519
2022-07-07,0.002922163744366216,0.0035464059314730205,0.0006242421871068044,0.6243231718863805,False,False,1.248484374213609
2022-07-08,-0.0003428066870381765,-0.0003427534213656229,5.326567255359294e-08,0.6244297032314877,False,False,0.00010653134510718587
2022-07-11,-0.00034431972747338193,-0.00034343633677731824,8.833906960636906e-07,0.6261964846236151,False,False,0.0017667813921273812
2022-07-12,0.0003444048708316395,0.00034440806654298834,3.1957113488245705e-09,0.6262028760463128,False,False,6.391422697649141e-06
2022-07-13,-0.003957933132275907,-0.003957602176612697,3.3095566320989755e-07,0.625540964719893,False,False,0.0006619113264197951
2022-07-14,-0.0005192737831329249,-0.0005191990007175111,7.478241541375442e-08,0.6256905295507205,False,False,0.00014956483082750882
2022-07-15,-0.0038099722944955937,-0.003809829634434337,1.426600612567941e-07,0.6254052094282069,False,False,0.0002853201225135882
2022-07-18,0.0019155344736854856,0.0019156161564785979,8.16827931123254e-08,0.6255685750144315,False,False,0.0001633655862246508
2022-07-19,-0.0012163054067746506,-0.0012154797412530405,8.256655216100639e-07,0.6272199060576517,False,False,0.0016513310432201278
2022-07-20,-3.92681559809982e-07,0.0,3.92681559809982e-07,0.6280052691772716,False,False,0.000785363119619964
2022-07-21,-0.0054157011363381415,-0.005415289436115613,4.11700222528677e-07,0.6271818687322143,False,False,0.000823400445057354
2022-07-22,0.010380381068613378,0.010382368654993075,1.987586379697315e-06,0.6232066959728196,False,False,0.0039751727593946296
2022-07-25,0.0013758431673974291,0.0013760403847079858,1.9721731055655223e-07,0.6236011305939327,False,False,0.00039443462111310446
2022-07-26,0.0003435766253617765,0.000343604222957257,2.759759548054408e-08,0.6236563257848938,False,False,5.519519096108816e-05
2022-07-27,-0.0015451458778122731,-0.0015447967189691821,3.49158843091002e-07,0.6243546434710758,False,False,0.000698317686182004
2022-07-28,0.006546285829935386,0.006546982791437702,6.969615023162401e-07,0.6229607204664434,False,False,0.0013939230046324802
2022-07-29,0.007823759952567191,0.007825009609778994,1.249657211802646e-06,0.6204614060428381,False,False,0.002499314423605292
2022-08-01,-0.0008773298957889538,-0.0003344286978570897,0.0005429011979318641,0.6204546530945201,True,False,1.0858023958637282
2022-08-02,-0.010828717503627022,-0.010596047008716577,0.00023267049491044504,0.6160660725331705,True,False,0.46534098982089006
2022-08-03,-0.006216061049335674,-0.0061384823467205115,7.757870261516221e-05,0.6145448897371281,True,False,0.15515740523032442
2022-08-04,0.00012812467407343517,0.00020495072072733217,7.682604665389699e-05,0.61456076061064,True,False,0.15365209330779397
2022-08-05,0.012591004773456945,0.012592887725577548,1.8829521206032429e-06,0.6107948563694335,True,False,0.003765904241206486
2022-08-08,-0.00036885021501960053,-0.00021614502979773324,0.0001527051852218673,0.6108121127147906,True,False,0.3054103704437346
2022-08-09,0.0004126566813347464,0.0004890314477422795,7.637476640753306e-05,0.6108586173511591,True,False,0.15274953281506612
2022-08-10,-0.0022130681737499843,-0.002055615604713819,0.00015745256903616537,0.6234930565468273,True,False,0.3149051380723307
2022-08-11,0.008265905874590128,0.008344753132190668,7.884725760053984e-05,0.6210647217943301,True,False,0.1576945152010797
2022-08-12,-0.007662696619543617,-0.007507275090869415,0.00015542152867420206,0.6216861146968082,True,False,0.3108430573484041
2022-08-15,-0.0026972562655173085,-0.0026194744442750014,7.778182124230695e-05,0.6214018870759845,True,False,0.1555636424846139
2022-08-16,-0.0020373045590022397,-0.0018817602645378496,0.00015554429446439002,0.6219187475970349,True,False,0.31108858892878005
2022-08-17,0.003455225081962226,0.003610704768861485,0.00015547968689925873,0.6218292837251101,True,False,0.31095937379851746
2022-08-18,0.001127440190044232,0.0012052606091801945,7.782041913596232e-05,0.6220739735126396,True,False,0.15564083827192463
2022-08-19,-0.006491860319283633,-0.00633613445721299,0.00015572586207064258,0.6204150239727784,True,False,0.31145172414128514
2022-08-22,0.0008764951405606963,0.0011093796147413244,0.00023288447418062824,0.6210252644816753,True,False,0.4657689483612565
2022-08-23,0.0005456881158320086,0.0006244409034363246,7.87527876043161e-05,0.6232745235698887,True,False,0.1575055752086322
2022-08-24,-0.011621655438694246,-0.011310484869907322,0.00031117056878692407,0.6195409795857266,True,False,0.6223411375738481
2022-08-25,0.006525951319603489,0.006603919629271603,7.796830966811455e-05,0.61813914699933,True,False,0.1559366193362291
2022-08-26,-0.0022916736201066407,-0.0021371388333568083,0.0001545347867498325,0.6179581849299502,True,False,0.309069573499665
2022-08-29,0.0017370619362446795,0.0017385481085272986,1.486172282619158e-06,0.6209305294951886,True,False,0.0029723445652383162
2022-08-30,-0.009030044412689084,-0.008874416743861422,0.00015562766882766188,0.6177702378642705,True,False,0.31125533765532376
2022-08-31,-0.007922242441115512,-0.007767379643226939,0.00015486279788857283,0.6160892841742498,True,False,0.30972559577714565
2022-09-01,0.0007329002290166395,0.0008099263752075734,7.702614619093393e-05,0.6161192555125552,True,False,0.15405229238186785
2022-09-02,0.0017731052332926704,0.0023895415175985064,0.000616436284305836,0.6167533130991166,False,False,1.232872568611672
2022-09-05,0.006010132447777307,0.00601087778946399,7.453416866828877e-07,0.6152626297257509,False,False,0.0014906833733657754
2022-09-06,0.002430948406488041,0.0029692574510564733,0.0005383090445684322,0.6151406125481514,True,False,1.0766180891368644
2022-09-07,-0.0033515946891645243,-0.0033513629497388974,2.3173942562687568e-07,0.6146771336968977,True,False,0.0004634788512537513
2022-09-08,-0.005121938547362113,-0.005044808905533864,7.712964182824925e-05,0.6138904667205323,True,False,0.1542592836564985
2022-09-09,0.0054197528116813444,0.005496698502707306,7.69456910259618e-05,0.6130529359769512,True,False,0.1538913820519236
2022-09-13,-0.00044416241048082257,-0.0002908936181210632,0.00015326879235975937,0.6130751694390374,True,False,0.30653758471951875
2022-09-14,-0.005694585467757795,-0.00554120328457856,0.00015338218317923461,0.6133019510779879,True,False,0.3067643663584692
2022-09-15,-0.001993206267892723,-0.001913578750107207,7.962751778551606e-05,0.6212080148133681,True,False,0.1592550355710321
2022-09-16,-0.011769748335329358,-0.011689970073759812,7.977826156954556e-05,0.6155353222323693,True,False,0.1595565231390911
2022-09-19,-0.001615658006473092,-0.0011537440196092972,0.0004619139868637949,0.6160603126114051,False,False,0.9238279737275897
2022-09-20,-4.066055194660732e-05,0.0004983927929026268,0.0005390533448492341,0.6160618361160841,True,False,1.0781066896984681
2022-09-21,-0.0002594258130826409,-0.00010349838846750213,0.00015592742461513874,0.6198857672883196,True,False,0.3118548492302775
2022-09-22,-0.004819243208959381,-0.0047380968622682705,8.11463466911105e-05,0.6296474360351744,True,False,0.162292693382221
2022-09-23,-0.003465639737005349,-0.0034646350167835465,1.0047202218025352e-06,0.6316568764787794,True,False,0.0020094404436050706
2022-09-26,-0.006431134791392096,-0.006351862592761045,7.927219863105061e-05,0.6308166389555709,True,False,0.1585443972621012
2022-09-27,0.003970273578594408,0.004443314700643302,0.00047304112204889443,0.6306739246200036,False,False,0.9460822440977888
2022-09-28,0.00012787859427653922,0.0006798664907403638,0.0005519878964638246,0.6310691577435273,True,False,1.1039757929276492
2022-09-29,-0.0015717124568362488,-0.0015708889009130758,8.235559231729583e-07,0.6327162695898733,True,False,0.0016471118463459167
2022-09-30,0.00017891759107562208,0.0004164063949238352,0.00023748880384821312,0.6331566750938945,True,False,0.4749776076964262
2022-10-10,-0.005662596259337802,-0.005424648958451328,0.000237947300886474,0.6341837705464216,True,False,0.475894601772948
2022-10-11,-0.00020103943967243314,-4.241103965529192e-05,0.00015862840001714122,0.6343486853074932,True,False,0.3172568000342824
2022-10-12,0.004536049156263744,0.004694735326375094,0.00015868617011134982,0.6345466828764462,True,False,0.3173723402226996
2022-10-13,-0.003002347912356466,-0.00292295997633499,7.938793602147566e-05,0.6343610811113265,True,False,0.15877587204295132
2022-10-14,0.00757983696290358,0.007817945258751126,0.00023810829584754596,0.6349554555934559,True,False,0.4762165916950919
2022-10-17,-0.0005545038173834186,-0.0005544748515969849,2.8965786433743368e-08,0.6350133871663234,True,False,5.7931572867486736e-05
2022-10-18,0.0014351950703473072,0.0015939629784608677,0.00015876790811356043,0.6350425098102825,True,False,0.31753581622712085
2022-10-19,-0.009516493778372765,-0.009357272001740788,0.00015922177663197675,0.6331979130926582,True,False,0.31844355326395346
2022-10-20,-0.0005829275916085935,-0.0004988016560387413,8.412593556985212e-05,0.6431503059591979,True,False,0.16825187113970425
2022-10-21,0.0006036734067844207,0.0007644645324207514,0.0001607911256363307,0.6431361093730729,True,False,0.32158225127266143
2022-10-24,-0.0054695916063826145,-0.005385380603849098,8.421100253351685e-05,0.6507740870968384,True,False,0.1684220050670337
2022-10-25,-0.003946619451198776,-0.0036212324076503573,0.0003253870435484192,0.6505765556766337,True,False,0.6507740870968384
2022-10-26,0.022893882532300628,0.022982348727902224,8.846619560159485e-05,0.6315255526312588,True,False,0.17693239120318968
2022-10-27,0.0010110706413937916,0.001091512977029052,8.044233563526052e-05,0.6345288357439651,True,False,0.16088467127052106
2022-10-28,-0.013819802410749744,-0.01381575497286229,4.047437887454597e-06,0.6264339599690559,True,False,0.008094875774909194
2022-10-31,0.013128478112894353,0.01313146527736134,2.987164466988601e-06,0.6204596310350787,True,False,0.005974328933977202
2022-11-01,0.006798722774459001,0.0067996170965134274,8.943220544261332e-07,0.6186709869262265,True,False,0.0017886441088522664
2022-11-02,0.004775537117168479,0.00485540723927039,7.98701221019113e-05,0.6254343168892478,True,True,0.1597402442038226
2022-11-03,-0.006925273485670924,-0.006843815012560593,8.145847311033092e-05,0.6319926838875977,True,True,0.16291694622066183
2022-11-04,0.009641991082888272,0.00964365536252634,1.6642796380682e-06,0.6286641246114613,True,True,0.0033285592761364002
2022-11-07,-0.0018098408995686082,-0.00171711747336063,9.272342620797818e-05,0.6569449458745523,True,True,0.18544685241595638
2022-11-08,-0.0005603107649781176,-0.0003954808574164804,0.00016482990756163721,0.6581322880605506,True,True,0.3296598151232744
2022-11-09,-0.007608144106485586,-0.007524344182860267,8.37999236253188e-05,0.6611990632960505,True,True,0.1675998472506376
2022-11-10,-0.0046848683692147265,-0.0045194608973943284,0.00016540747182039833,0.6603374153249648,True,True,0.33081494364079667
2022-11-11,0.0030576425722299255,0.003224014888147225,0.0001663723159172994,0.6637719808877867,True,True,0.3327446318345988
2022-11-14,0.008915969935244017,0.009082723900478028,0.0001667539652340107,0.6605281008395305,True,True,0.3335079304680214
2022-11-15,0.013581769655388164,0.013747075966697518,0.00016530631130935407,0.6608766730384734,True,True,0.33061262261870816
2022-11-16,-0.0010335372381381806,-0.0007854519259062257,0.00024808531223195497,0.6615608326185465,True,True,0.4961706244639099
2022-11-17,0.010803976841560457,0.010970497897105202,0.00016652105554474585,0.6570374430581096,True,True,0.33304211108949167
2022-11-18,-0.007091499268911961,-0.007008454145740091,8.304512317186964e-05,0.6545962622858271,True,True,0.16609024634373928
2022-11-21,-0.007967582055477516,-0.007722108457120331,0.0002454735983571852,0.6514121798929033,True,True,0.49094719671437037
2022-11-22,-0.009531181776959625,-0.009287427728300584,0.00024375404865904104,0.6472080294865216,True,True,0.4875080973180821
2022-11-23,-0.003704036968278618,-0.0036230705490655473,8.09664192130704e-05,0.6473824708925354,True,True,0.16193283842614078
2022-11-24,-0.003082165557776412,-0.00283836752081946,0.00024379803695695186,0.6494416916370376,True,True,0.4875960739139037
2022-11-25,0.005059165176589893,0.005221754741396146,0.0001625895648062532,0.6485251240490624,True,True,0.3251791296125064
2022-11-28,-0.006355527532937064,-0.006192117884420449,0.00016340964851661508,0.651934104060661,True,True,0.32681929703323015
2022-11-29,0.02120749552143369,0.02137260020870967,0.00016510468727598012,0.6349648139741423,True,True,0.3302093745519602
2022-11-30,-0.00754170883842469,-0.007540365907146433,1.3429312782576863e-06,0.6322789514176269,True,True,0.0026858625565153726
2022-12-01,0.000503025545672401,0.0005884145991630293,8.538905349062827e-05,0.64922344358676,True,True,0.17077810698125653
2022-12-02,-0.004834987511038175,-0.004753532901011808,8.145461002636701e-05,0.6484189647120346,True,True,0.162909220052734
2022-12-05,0.01154971420437973,0.01163271727930449,8.300307492476141e-05,0.6432170864833491,True,True,0.16600614984952283
2022-12-06,-0.004163860377582316,-0.00408322246713211,8.063791045020638e-05,0.6422739879241981,True,True,0.16127582090041276
2022-12-07,-0.004202824418900501,-0.004042151343000941,0.00016067307589956009,0.6418556722501557,True,True,0.3213461517991202
2022-12-08,0.0017330550315630831,0.001739107943961797,6.052912398713806e-06,0.6539614970475833,True,True,0.012105824797427611
2022-12-09,0.013078435337919128,0.013162773522199495,8.433818428036613e-05,0.6470468379824681,True,True,0.16867636856073226
2022-12-12,-0.010762518725441598,-0.010760469796503193,2.048928938404637e-06,0.6511446958592774,True,False,0.004097857876809274
2022-12-13,0.00253288437337956,0.002541906106460654,9.021733081094386e-06,0.6691881620214661,True,False,0.01804346616218877
2022-12-14,0.002076076735153301,0.002159972089964787,8.389535481148585e-05,0.6696818311390713,True,False,0.1677907096229717
2022-12-15,-0.0074546754374235835,-0.007286975425082019,0.0001677000123415641,0.6674453946847011,True,False,0.3354000246831282
2022-12-16,0.0035297556635755733,0.003617720900539751,8.796523696417756e-05,0.6765145199418809,True,False,0.17593047392835512
2022-12-19,-0.01004568624860502,-0.009954657467999799,9.102878060522115e-05,0.689443451166853,True,False,0.1820575612104423
2022-12-20,-0.013789650274358384,-0.013615129273643013,0.00017452100071537092,0.6808028994722223,True,False,0.3490420014307418
2022-12-21,0.0038259583835259007,0.003911297757830351,8.533937430445011e-05,0.6801655344844294,True,False,0.17067874860890023
2022-12-22,0.0035296371157927235,0.0035300591239741876,4.220081814639287e-07,0.6810095508473573,True,False,0.0008440163629278574
2022-12-23,-0.0012403933198397007,-0.0011547368196555502,8.565650018415058e-05,0.6820701635038191,True,False,0.17131300036830116
2022-12-26,-0.002290179914026219,-0.0022872370345396196,2.942879486599548e-06,0.6879559224770182,True,False,0.005885758973199096
2022-12-27,0.009794289311305071,0.009880594947595555,8.630563629048433e-05,0.6871261998613994,True,False,0.17261127258096864
2022-12-28,-0.003080295195294594,-0.0029932076173712387,8.708757792335563e-05,0.6895198057427608,True,False,0.17417515584671125
2022-12-29,-0.004230920565757013,-0.004144272602441146,8.66479633158677e-05,0.690435780938806,True,False,0.17329592663173538
2022-12-30,0.0038003890456881164,0.004065717400530777,0.00026532835484266036,0.7075422795804277,True,False,0.5306567096853207
2023-01-03,-0.0017291140237591085,-0.0017281720178751949,9.42005883913688e-07,0.7094262913482551,True,False,0.001884011767827376
2023-01-04,0.0025935249255646564,0.0027715511637247956,0.0001780262381601393,0.7112120655431231,True,False,0.3560524763202786
2023-01-05,0.009625988602601592,0.009892693127180264,0.0002667045245786712,0.7083213744195452,True,False,0.5334090491573423
2023-01-06,-0.0038290895662413697,-0.0037283380944290786,0.00010075147181229098,0.7327439744392409,True,False,0.20150294362458196
2023-01-09,0.0016997864797275515,0.001976760057043462,0.00027697357731591065,0.7385962061757617,True,False,0.5539471546318213
2023-01-10,0.0005637699161720776,0.0006562427291871642,9.247281301508663e-05,0.7389916388240722,True,False,0.18494562603017325
2023-01-11,-0.008230574054536125,-0.008041337517864141,0.00018923653667198302,0.7509613107333121,True,False,0.378473073343966
2023-01-12,-0.0008173739719192031,-0.0008173275165693687,4.645534983444e-08,0.751054221432981,True,False,9.291069966887999e-05
2023-01-13,0.00852798358043266,0.008810147662741904,0.00028216408230924444,0.7524375528246519,True,False,0.5643281646184889
2023-01-16,0.010972413206638396,0.011347228570066266,0.00037481536342787067,0.7468239008868307,True,False,0.7496307268557413
2023-01-17,-0.0030853248423979435,-0.0028985169123294002,0.0001868079300685432,0.7464160814994887,True,False,0.37361586013708636
2023-01-18,0.0003863610531693212,0.00047966563437360963,9.330458120428842e-05,0.7464092254545491,True,False,0.18660916240857683
2023-01-19,0.010773654732826488,0.011054320628981873,0.00028066589615538567,0.7403097325751112,True,False,0.5613317923107713
2023-01-20,0.0009717132818214381,0.0010646579341595818,9.294465233814376e-05,0.7413922279517908,True,False,0.1858893046762875
2023-01-30,0.0064708058432714445,0.006656682792693648,0.00018587694942220412,0.7392766582147652,True,False,0.37175389884440824
2023-01-31,-0.010258328332264886,-0.010164869231288468,9.34591009764193e-05,0.7350785834164706,True,False,0.1869182019528386
2023-02-01,0.009245522684998788,0.009338897747837478,9.337506283869011e-05,0.7311046103187872,True,False,0.18675012567738022
2023-02-02,9.808139853025548e-06,0.0001012579885291522,9.144984867612665e-05,0.7312281550913436,True,False,0.18289969735225328
2023-02-03,0.004165333927480725,0.004348248224250674,0.00018291429676994947,0.7303700911144352,True,False,0.36582859353989894
2023-02-06,-0.0009483382116104286,-0.0007649713741809815,0.00018336683742944704,0.7324349301833372,True,False,0.3667336748588941
2023-02-07,0.00280779490378212,0.0029942855489557556,0.00018649064517363564,0.7391987554389399,True,False,0.3729812903472713
2023-02-08,-0.006460278650846334,-0.006182843190180153,0.0002774354606661809,0.7373113364263123,True,False,0.5548709213323618
2023-02-09,0.017143963194584614,0.01742045494574448,0.00027649175115986713,0.7228794928892776,True,False,0.5529835023197343
2023-02-10,-0.0063150672921813925,-0.006133903576975353,0.0001811637152060389,0.7211041249543996,True,False,0.36232743041207777
2023-02-13,0.007710880999759901,0.007801084699787933,9.020370002803148e-05,0.7209289665311155,True,False,0.18040740005606296
2023-02-14,-0.0027802088223112358,-0.0026883441161945298,9.186470611670612e-05,0.7244261371317489,True,False,0.18372941223341224
2023-02-15,0.011974378521656776,0.011977752304603479,3.3737829467034854e-06,0.7176785712383419,True,False,0.0067475658934069704
2023-02-16,-0.011527924508667544,-0.011437733099646859,9.019140902068469e-05,0.7186417464701258,True,False,0.18038281804136938
2023-02-17,-0.02027699216940068,-0.020180807694155763,9.618447524491773e-05,0.7016970613070538,True,False,0.19236895048983546
2023-02-20,0.02297092562489663,0.023067501481275423,9.657585637879342e-05,0.6780604647326226,True,False,0.19315171275758683
2023-02-21,-0.0013001297562959548,-0.0011273602801760768,0.00017276947611987798,0.6867387578972155,True,False,0.34553895223975595
2023-02-22,-0.0011395927591707378,-0.0011395571263856919,3.5632785046035843e-08,0.6866674923271234,True,False,7.126557009207168e-05
2023-02-23,-0.009253237218590551,-0.00916641018851131,8.682703007924053e-05,0.682693118173723,True,False,0.17365406015848106
2023-02-24,0.002436793244160893,0.002692797667996479,0.0002560044238355863,0.6826491543372445,True,False,0.5120088476711726
2023-02-27,-0.006103999142670371,-0.0061029687709192575,1.0303717511136456e-06,0.6847098978394718,True,False,0.0020607435022272913
2023-02-28,0.005175782469382057,0.005347926657075195,0.00017214418769313753,0.6866433243060109,True,False,0.34428837538627505
2023-03-01,0.013340793147941486,0.01368411481009449,0.0003433216621530055,0.6787189672054631,True,False,0.6866433243060109
2023-03-02,0.0027567651082297203,0.0027567867650467896,2.1656817069060086e-08,0.678675653571325,True,False,4.331363413812017e-05
2023-03-03,-0.004795025794072857,-0.004794758658024714,2.6713604814254665e-07,0.6781413814750399,True,False,0.0005342720962850933
2023-03-06,-0.0020333070677968517,-0.001779019146627083,0.00025428792116976884,0.6780206064080706,True,False,0.5085758423395377
2023-03-07,-0.013855118270600238,-0.013768733959480292,8.638431111994562e-05,0.6714936651323234,True,False,0.17276862223989123
2023-03-08,0.0028765618532494933,0.0029606155695684143,8.405371631892086e-05,0.6711816433259756,True,False,0.16810743263784172
2023-03-09,0.0016526721282267762,0.0018204963098162937,0.00016782418158951758,0.6710665602938811,True,False,0.3356483631790351
2023-03-10,-0.0085602283252106,-0.008391100153234726,0.00016912817197587343,0.6746973120336228,True,False,0.33825634395174686
2023-03-13,0.012335365062535734,0.01242084016588298,8.547510334724521e-05,0.6701455546614534,True,False,0.1709502066944904
2023-03-14,-0.004895794295206974,-0.0048118126188579,8.398167634907327e-05,0.669291626595887,True,False,0.16796335269814655
2023-03-15,-0.0015714986712990835,-0.001487835285922657,8.366338537642665e-05,0.6692954906997686,True,False,0.1673267707528533
2023-03-16,-0.005222265552953805,-0.004970104652000144,0.0002521609009536614,0.6724290692097638,True,False,0.5043218019073228
2023-03-17,0.005406670574963103,0.005491560100968839,8.488952600573586e-05,0.6746581154884714,True,False,0.1697790520114717
2023-03-20,0.0005032100410646034,0.0008405396796341989,0.00033732963856959557,0.6746604387899109,True,False,0.6746592771391912
2023-03-21,0.002656913552603644,0.002909894805055735,0.0002529812524520907,0.6745947904134074,True,False,0.5059625049041814
2023-03-22,0.011710504666401346,0.011964022932330582,0.000253518265929236,0.6702330342197417,True,False,0.507036531858472
2023-03-23,0.01313352402631707,0.013219927704338018,8.640367802094773e-05,0.6632342375704616,True,False,0.17280735604189545
2023-03-24,0.012691740915668914,0.012776875969676159,8.513505400724524e-05,0.6572855060746282,True,False,0.17027010801449047
2023-03-27,0.0010158985011204976,0.0010986527234037413,8.275422228324365e-05,0.6588682634717352,True,False,0.1655084445664873
2023-03-28,-0.01158221506982135,-0.011579609730515746,2.6053393056044707e-06,0.6536575848605263,True,False,0.005210678611208941
2023-03-29,0.0009484487891878987,0.0009484571556326236,8.366444724905442e-09,0.6536743177499761,True,False,1.6732889449810884e-05
2023-03-30,-0.00451903841306216,-0.004518687140026147,3.5127303601290015e-07,0.6543768638220019,True,False,0.0007025460720258003
2023-03-31,0.022551535159374282,0.0226409487055934,8.941354621912017e-05,0.6340663618450154,True,False,0.17882709243824033
2023-04-03,0.0235044993192515,0.02366676473075089,0.0001622654114993905,0.6190710776924688,True,False,0.324530822998781
2023-04-04,0.0034662256385072075,0.0036210241173079616,0.00015479847880075422,0.6189482401819209,True,False,0.3095969576015084
2023-04-06,-0.0038007562969130555,-0.0037230510332242764,7.770526368877932e-05,0.6180502837391496,True,False,0.15541052737755864
2023-04-07,0.012426321803275426,0.012505629441177954,7.930763790252902e-05,0.6125800105787887,True,False,0.15861527580505805
2023-04-10,-0.024541211575025347,-0.02452915850109983,1.2053073925515023e-05,0.5884738627277587,True,False,0.024106147851030046
2023-04-11,0.008371427675289176,0.008372217645027824,7.89969738647367e-07,0.586893923250464,True,False,0.001579939477294734
2023-04-12,0.01696517838357975,0.017113973525464343,0.00014879514188459615,0.5786072789625434,True,False,0.2975902837691923
2023-04-13,-0.011081128661388587,-0.011006846267704463,7.428239368412396e-05,0.573389988792394,True,False,0.1485647873682479
2023-04-14,-0.0005065441606901946,-0.0004348446327504322,7.169952793976237e-05,0.5733212438838257,True,False,0.14339905587952476
2023-04-17,-0.007073544220856311,-0.007001327365153794,7.221685570251639e-05,0.5711144430156729,True,False,0.14443371140503278
2023-04-18,0.007296292236910082,0.00743947951333291,0.00014318727642282787,0.5694797803400344,True,False,0.2863745528456557
2023-04-19,-0.0012199055999737543,-0.0010769574495955478,0.00014294815037820658,0.5706361909264304,True,False,0.28589630075641315
2023-04-20,0.018013201309450763,0.018227189881048173,0.00021398857159741138,0.559569159223805,True,False,0.4279771431948228
2023-04-21,-0.02068749035082722,-0.020679158063695326,8.33228713189288e-06,0.5429045849600193,True,False,0.01666457426378576
2023-04-24,0.0018994877853366334,0.0021710754352551173,0.0002715876499184838,0.5432655381292837,True,False,0.5431752998369676
2023-04-25,0.0026922147213498944,0.002896488124728542,0.00020427340337864796,0.5443631912896169,True,False,0.40854680675729593
2023-04-26,-0.003212010441211889,-0.00314383352049536,6.817692071652924e-05,0.5438371040683083,True,False,0.13635384143305848
2023-04-27,-0.01043473997074052,-0.010365059346075898,6.968062466462123e-05,0.5393011396520878,True,False,0.13936124932924246
2023-04-28,0.016385870414973098,0.016388822332887295,2.9519179141971885e-06,0.5333973038236934,True,False,0.005903835828394377
2023-05-04,0.017228117042236545,0.017298274586991312,7.015754475476544e-05,0.5241096190855501,True,False,0.14031508950953087
2023-05-05,-0.0070784944900013705,-0.007012128107447961,6.63663825534094e-05,0.5218358053049751,True,False,0.13273276510681878
2023-05-08,0.005894453147450364,0.006024985749099916,0.00013053260164955252,0.5219831059515926,True,False,0.26106520329910504
2023-05-09,-0.0036494573618463663,-0.003584131749128367,6.532561271799926e-05,0.5217758406874587,True,False,0.13065122543599852
2023-05-10,-0.006201479227113583,-0.006196870771924604,4.608455188978733e-06,0.5309927510654162,True,False,0.009216910377957466
2023-05-11,-0.002391132164711626,-0.0023246198900705086,6.651227464111728e-05,0.5306242690442422,True,False,0.13302454928223456
2023-05-12,-0.005633258970769513,-0.005498527659937329,0.00013473131083218372,0.5347747561864885,True,False,0.2694626216643674
2023-05-15,0.004531511846016892,0.00453321876134834,1.706915331447567e-06,0.5381885868493836,True,False,0.0034138306628951343
2023-05-16,-0.0026552723210881697,-0.002587745272718549,6.752704836962087e-05,0.5386955368762795,True,False,0.13505409673924174
2023-05-17,-0.002984120001611322,-0.0029167669844166154,6.735301719470661e-05,0.5386312365355928,True,False,0.13470603438941323
2023-05-18,0.002290488720375235,0.0023583968691710928,6.790814879585765e-05,0.5401758878126822,True,False,0.1358162975917153
2023-05-19,-0.004882240156155359,-0.004746728092167969,0.00013551206398739038,0.5411120718811219,True,False,0.27102412797478076
